Production Budget ($),Worldwide Gross ($)
"$200,000,000 ","$858,470,006 "
"$23,000,000 ","$58,807,172 "
"$22,000,000 ","$35,409,686 "
"$10,000,000 ","$45,921,140 "
"$60,000,000 ","$169,740,988 "
"$230,000,000 ","$776,037,086 "
"$43,000,000 ","$45,095,823 "
"$45,000,000 ","$54,855,235 "
"$20,000,000 ","$41,015,970 "
"$217,000,000 ","$568,923,844 "
"$34,000,000 ","$139,359,078 "
"$75,000,000 ","$823,755,831 "
"$40,000,000 ","$30,576,502 "
"$1,100,000 ","$27,561 "
"$60,000,000 ","$197,242,826 "
"$24,000,000 ","$78,714,211 "
"$175,000,000 ","$638,087,983 "
"$152,000,000 ","$225,986,078 "
"$12,000,000 ","$19,379,463 "
"$180,000,000 ","$52,573,132 "
"$150,000,000 ","$235,907,054 "
"$28,000,000 ","$69,290,699 "
"$50,000,000 ","$27,366,288 "
"$30,000,000 ","$23,095,325 "
"$1,000,000 ","$130,874 "
"$30,000,000 ","$48,048,527 "
"$25,000,000 ",$0 
"$4,000,000 ","$36,630 "
"$195,000,000 ","$397,644,453 "
"$5,000,000 ","$17,250,101 "
"$80,000,000 ","$310,940,997 "
"$55,000,000 ","$376,856,949 "
"$40,000,000 ","$166,893,990 "
"$185,000,000 ","$561,137,727 "
"$175,000,000 ","$140,012,608 "
"$42,000,000 ","$57,850,343 "
"$20,000,000 ",$0 
"$103,000,000 ",$0 
"$100,000,000 ",$0 
"$15,000,000 ",$0 
"$160,000,000 ",$0 
"$175,000,000 ",$0 
"$50,000,000 ",$0 
"$20,000,000 ",$0 
